type;sourcename;sourceversion;device;creationdate;startdate;enddate;value;HKTimeZone
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-03 07:55:09 -0300;2021-08-03 00:12:43 -0300;2021-08-03 00:15:43 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-03 07:55:09 -0300;2021-08-03 00:18:13 -0300;2021-08-03 04:00:43 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-03 07:55:09 -0300;2021-08-03 04:01:43 -0300;2021-08-03 04:44:43 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-03 07:55:09 -0300;2021-08-03 04:48:13 -0300;2021-08-03 07:32:43 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-03 07:55:09 -0300;2021-08-03 07:36:13 -0300;2021-08-03 07:51:43 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.6;;2021-08-03 07:55:09 -0300;2021-08-02 23:59:57 -0300;2021-08-03 07:55:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-03 07:55:09 -0300;2021-08-03 07:53:43 -0300;2021-08-03 07:55:13 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-04 07:55:07 -0300;2021-08-04 01:49:59 -0300;2021-08-04 01:57:59 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-04 07:55:07 -0300;2021-08-04 02:03:59 -0300;2021-08-04 02:05:59 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-04 07:55:07 -0300;2021-08-04 02:06:59 -0300;2021-08-04 02:07:59 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-04 07:55:07 -0300;2021-08-04 02:09:29 -0300;2021-08-04 05:40:29 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-04 07:55:07 -0300;2021-08-04 05:42:59 -0300;2021-08-04 07:27:29 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-04 07:55:07 -0300;2021-08-04 07:32:59 -0300;2021-08-04 07:50:59 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.6;;2021-08-04 07:55:07 -0300;2021-08-04 01:27:04 -0300;2021-08-04 07:55:07 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-05 07:55:23 -0300;2021-08-05 02:19:15 -0300;2021-08-05 07:55:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.6;;2021-08-05 07:55:25 -0300;2021-08-05 02:13:32 -0300;2021-08-05 07:55:24 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 03:03:15 -0300;2021-08-06 03:10:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 03:12:15 -0300;2021-08-06 07:01:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 07:06:45 -0300;2021-08-06 07:56:45 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 07:57:45 -0300;2021-08-06 08:00:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 08:04:15 -0300;2021-08-06 08:05:45 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 08:06:45 -0300;2021-08-06 08:08:45 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-06 08:43:20 -0300;2021-08-06 08:11:15 -0300;2021-08-06 08:43:15 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.6;;2021-08-06 08:43:22 -0300;2021-08-06 07:01:23 -0300;2021-08-06 08:43:21 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-09 08:23:15 -0300;2021-08-09 02:28:05 -0300;2021-08-09 03:11:05 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-09 08:23:15 -0300;2021-08-09 03:16:35 -0300;2021-08-09 03:26:35 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-09 08:23:15 -0300;2021-08-09 03:33:05 -0300;2021-08-09 06:02:05 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-09 08:23:15 -0300;2021-08-09 06:08:05 -0300;2021-08-09 07:21:35 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-09 08:23:15 -0300;2021-08-09 07:23:05 -0300;2021-08-09 07:51:05 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-09 08:23:15 -0300;2021-08-09 07:52:35 -0300;2021-08-09 08:23:05 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.6;;2021-08-09 08:23:15 -0300;2021-08-09 06:02:26 -0300;2021-08-09 08:23:15 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-09 22:32:02 -0300;2021-08-09 23:17:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 00:46:02 -0300;2021-08-10 00:48:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 01:50:02 -0300;2021-08-10 02:28:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 02:29:02 -0300;2021-08-10 02:31:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 02:32:02 -0300;2021-08-10 02:33:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 02:39:32 -0300;2021-08-10 03:36:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 03:39:02 -0300;2021-08-10 07:56:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 07:59:32 -0300;2021-08-10 08:00:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.6;;2021-08-10 08:23:03 -0300;2021-08-10 06:40:23 -0300;2021-08-10 08:23:03 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-10 08:23:04 -0300;2021-08-10 08:02:02 -0300;2021-08-10 08:23:32 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-11 08:04:37 -0300;2021-08-11 03:27:21 -0300;2021-08-11 07:29:21 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-11 08:04:37 -0300;2021-08-11 07:34:21 -0300;2021-08-11 07:56:21 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-11 08:04:37 -0300;2021-08-11 08:02:21 -0300;2021-08-11 08:04:21 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-11 08:04:55 -0300;2021-08-11 02:35:12 -0300;2021-08-11 08:04:55 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-12 08:04:32 -0300;2021-08-12 01:06:55 -0300;2021-08-12 08:04:31 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-13 07:55:16 -0300;2021-08-13 02:38:38 -0300;2021-08-13 07:55:16 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 01:16:19 -0300;2021-08-15 09:12:19 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 09:15:19 -0300;2021-08-15 09:59:49 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 10:08:49 -0300;2021-08-15 10:09:49 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 10:11:49 -0300;2021-08-15 10:52:19 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 10:53:49 -0300;2021-08-15 11:02:49 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 11:21:49 -0300;2021-08-15 11:24:19 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-15 11:40:25 -0300;2021-08-15 11:25:19 -0300;2021-08-15 11:33:19 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-16 07:55:52 -0300;2021-08-16 02:46:32 -0300;2021-08-16 07:46:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-16 07:55:54 -0300;2021-08-16 02:39:45 -0300;2021-08-16 07:55:53 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.1;;2021-08-16 07:55:52 -0300;2021-08-16 07:48:32 -0300;2021-08-16 07:56:02 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-17 07:55:28 -0300;2021-08-17 07:06:34 -0300;2021-08-17 07:55:27 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-18 07:55:18 -0300;2021-08-18 03:54:20 -0300;2021-08-18 07:28:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-18 07:55:18 -0300;2021-08-18 07:28:42 -0300;2021-08-18 07:55:17 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-19 08:04:22 -0300;2021-08-19 01:35:34 -0300;2021-08-19 08:04:21 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-20 08:22:48 -0300;2021-08-20 01:58:19 -0300;2021-08-20 08:22:48 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-23 08:04:30 -0300;2021-08-23 03:01:16 -0300;2021-08-23 08:04:29 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-24 08:13:28 -0300;2021-08-24 01:10:37 -0300;2021-08-24 08:05:52 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-24 08:13:28 -0300;2021-08-24 08:06:03 -0300;2021-08-24 08:13:27 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-25 07:55:11 -0300;2021-08-25 05:45:16 -0300;2021-08-25 07:55:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-26 07:55:07 -0300;2021-08-26 04:02:30 -0300;2021-08-26 07:55:07 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-27 07:55:06 -0300;2021-08-27 02:13:57 -0300;2021-08-27 07:55:06 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-30 07:55:17 -0300;2021-08-30 02:09:35 -0300;2021-08-30 07:26:11 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-30 07:55:17 -0300;2021-08-30 07:30:06 -0300;2021-08-30 07:55:17 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-08-31 07:55:35 -0300;2021-08-31 02:37:11 -0300;2021-08-31 07:55:35 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-01 07:55:09 -0300;2021-09-01 05:40:52 -0300;2021-09-01 07:55:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-02 07:55:12 -0300;2021-09-02 02:39:35 -0300;2021-09-02 07:55:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-03 07:55:12 -0300;2021-09-03 02:43:59 -0300;2021-09-03 07:55:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-06 07:55:15 -0300;2021-09-06 04:07:56 -0300;2021-09-06 07:55:14 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-07 07:55:08 -0300;2021-09-07 02:21:58 -0300;2021-09-07 07:55:07 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-08 07:55:13 -0300;2021-09-08 01:27:07 -0300;2021-09-08 05:18:49 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-08 07:55:13 -0300;2021-09-08 05:19:29 -0300;2021-09-08 07:55:11 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-09 07:55:08 -0300;2021-09-09 05:18:09 -0300;2021-09-09 07:55:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-10 07:55:09 -0300;2021-09-10 01:05:49 -0300;2021-09-10 05:09:51 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-10 07:55:09 -0300;2021-09-10 05:10:00 -0300;2021-09-10 07:35:42 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-10 07:55:09 -0300;2021-09-10 07:36:06 -0300;2021-09-10 07:55:09 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-13 07:55:11 -0300;2021-09-13 02:50:42 -0300;2021-09-13 07:55:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-14 07:55:11 -0300;2021-09-14 01:23:05 -0300;2021-09-14 07:55:10 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.2;;2021-09-15 07:56:24 -0300;2021-09-15 02:01:56 -0300;2021-09-15 02:35:26 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.2;;2021-09-15 07:56:24 -0300;2021-09-15 02:37:56 -0300;2021-09-15 02:39:26 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.2;;2021-09-15 07:56:24 -0300;2021-09-15 02:40:26 -0300;2021-09-15 07:14:26 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-15 07:56:25 -0300;2021-09-15 01:49:37 -0300;2021-09-15 07:56:24 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.2;;2021-09-15 07:56:24 -0300;2021-09-15 07:15:26 -0300;2021-09-15 07:56:56 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-16 07:55:08 -0300;2021-09-16 02:16:58 -0300;2021-09-16 07:55:07 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-17 07:55:23 -0300;2021-09-17 02:00:20 -0300;2021-09-17 07:55:22 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-20 07:55:25 -0300;2021-09-20 02:04:29 -0300;2021-09-20 07:55:24 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;7.6.2;;2021-09-20 07:55:26 -0300;2021-09-20 02:08:13 -0300;2021-09-20 07:55:43 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-21 07:55:10 -0300;2021-09-21 04:39:59 -0300;2021-09-21 07:55:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;14.7.1;;2021-09-22 07:55:09 -0300;2021-09-22 01:44:27 -0300;2021-09-22 07:55:08 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0;;2021-09-23 07:55:06 -0300;2021-09-23 02:56:23 -0300;2021-09-23 07:55:06 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0;;2021-09-24 07:55:12 -0300;2021-09-24 02:13:03 -0300;2021-09-24 07:55:12 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 01:18:57 -0300;2021-09-27 01:33:57 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 01:36:57 -0300;2021-09-27 02:30:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 02:34:27 -0300;2021-09-27 02:35:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 02:37:57 -0300;2021-09-27 04:04:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 04:05:27 -0300;2021-09-27 04:07:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 04:08:27 -0300;2021-09-27 04:50:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 04:51:57 -0300;2021-09-27 05:38:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 05:39:27 -0300;2021-09-27 05:56:57 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 06:01:57 -0300;2021-09-27 06:06:57 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 06:08:27 -0300;2021-09-27 06:09:57 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 06:10:57 -0300;2021-09-27 06:14:27 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;Facu’s Watch;8.0;;2021-09-27 07:59:40 -0300;2021-09-27 06:23:27 -0300;2021-09-27 06:44:57 -0300;HKCategoryValueSleepAnalysisAsleep;America/Argentina/Buenos_Aires
HKCategoryTypeIdentifierSleepAnalysis;iPhone de Facundo;15.0;;2021-09-27 07:59:39 -0300;2021-09-27 01:11:44 -0300;2021-09-27 06:49:26 -0300;HKCategoryValueSleepAnalysisInBed;America/Argentina/Buenos_Aires
